geoid,name,state,japanese_pop,total_pop,japanese_pct
31119961300,"Madison County (9613)","Nebraska",21,4685,0.45
34021002602,"Mercer County (26.02)","New Jersey",6,4744,0.13
34021003706,"Mercer County (37.06)","New Jersey",9,3996,0.23
34021003002,"Mercer County (30.02)","New Jersey",0,5852,0
34021003004,"Mercer County (30.04)","New Jersey",0,5607,0
27123040301,"Ramsey County (403.01)","Minnesota",0,1543,0
27123040801,"Ramsey County (408.01)","Minnesota",7,3268,0.21
27123041900,"Ramsey County (419)","Minnesota",52,3174,1.64
27123040401,"Ramsey County (404.01)","Minnesota",0,3749,0
27123037403,"Ramsey County (374.03)","Minnesota",0,7812,0
27123037402,"Ramsey County (374.02)","Minnesota",0,4124,0
27123040705,"Ramsey County (407.05)","Minnesota",23,3847,0.6
27123036100,"Ramsey County (361)","Minnesota",0,1548,0
27123033000,"Ramsey County (330)","Minnesota",0,2174,0
29109470300,"Lawrence County (4703)","Missouri",0,5367,0
37009970400,"Ashe County (9704)","North Carolina",0,4739,0
31139979200,"Pierce County (9792)","Nebraska",0,3286,0
39043041600,"Erie County (416)","Ohio",0,5709,0
38017000700,"Cass County (7)","North Dakota",0,1711,0
38017000901,"Cass County (9.01)","North Dakota",18,5401,0.33
42097081400,"Northumberland County (814)","Pennsylvania",0,1658,0
34025801600,"Monmouth County (8016)","New Jersey",0,5402,0
34025811301,"Monmouth County (8113.01)","New Jersey",0,6300,0
34025800400,"Monmouth County (8004)","New Jersey",25,3626,0.69
31179978600,"Wayne County (9786)","Nebraska",11,3476,0.32
39087050600,"Lawrence County (506)","Ohio",0,1150,0
39087050900,"Lawrence County (509)","Ohio",0,2269,0
36019100800,"Clinton County (1008)","New York",51,4623,1.1
36019101600,"Clinton County (1016)","New York",0,1550,0
29069360800,"Dunklin County (3608)","Missouri",0,2009,0
29069360100,"Dunklin County (3601)","Missouri",0,2000,0
29069360600,"Dunklin County (3606)","Missouri",0,4232,0
29069360700,"Dunklin County (3607)","Missouri",52,3398,1.53
27123031500,"Ramsey County (315)","Minnesota",0,3206,0
27123036000,"Ramsey County (360)","Minnesota",0,3023,0
05045031101,"Faulkner County (311.01)","Arkansas",0,4715,0
05045031102,"Faulkner County (311.02)","Arkansas",0,4919,0
05023480400,"Cleburne County (4804)","Arkansas",26,4551,0.57
05023480100,"Cleburne County (4801)","Arkansas",0,4002,0
39043041800,"Erie County (418)","Ohio",4,5763,0.07
39087051300,"Lawrence County (513)","Ohio",0,3433,0
39087050300,"Lawrence County (503)","Ohio",0,1907,0
39087051001,"Lawrence County (510.01)","Ohio",0,4090,0
37025042000,"Cabarrus County (420)","North Carolina",0,6879,0
37025040600,"Cabarrus County (406)","North Carolina",0,6261,0
26103000200,"Marquette County (2)","Michigan",13,2202,0.59
26103002500,"Marquette County (25)","Michigan",8,2216,0.36
51163930400,"Rockbridge County (9304)","Virginia",0,3912,0
42099030202,"Perry County (302.02)","Pennsylvania",0,5185,0
42099030100,"Perry County (301)","Pennsylvania",8,4900,0.16
05045030103,"Faulkner County (301.03)","Arkansas",0,3616,0
05045030104,"Faulkner County (301.04)","Arkansas",0,5047,0
05045030301,"Faulkner County (303.01)","Arkansas",103,5228,1.97
39043040900,"Erie County (409)","Ohio",0,3384,0
39043040500,"Erie County (405)","Ohio",0,4189,0
39043040700,"Erie County (407)","Ohio",0,4311,0
51167030600,"Russell County (306)","Virginia",0,3450,0
26103002000,"Marquette County (20)","Michigan",0,2253,0
26103000600,"Marquette County (6)","Michigan",12,2755,0.44
29181870100,"Ripley County (8701)","Missouri",0,2425,0
29181870300,"Ripley County (8703)","Missouri",9,4077,0.22
42099030301,"Perry County (303.01)","Pennsylvania",0,4527,0
55049950300,"Iowa County (9503)","Wisconsin",0,2916,0
35013001600,"Doña Ana County (16)","New Mexico",0,2079,0
35013001705,"Doña Ana County (17.05)","New Mexico",0,2459,0
29186960400,"Ste. Genevieve County (9604)","Missouri",0,2989,0
31153010702,"Sarpy County (107.02)","Nebraska",0,4050,0
31153010204,"Sarpy County (102.04)","Nebraska",66,3923,1.68
31153010103,"Sarpy County (101.03)","Nebraska",50,4301,1.16
31153010401,"Sarpy County (104.01)","Nebraska",5,2856,0.18
31153010503,"Sarpy County (105.03)","Nebraska",0,3331,0
51167030500,"Russell County (305)","Virginia",0,1866,0
35017964300,"Grant County (9643)","New Mexico",0,5549,0
36047004700,"Kings County (47)","New York",60,1999,3
36047060600,"Kings County (606)","New York",0,2792,0
36047005201,"Kings County (52.01)","New York",52,1751,2.97
36047005900,"Kings County (59)","New York",0,1518,0
42111021000,"Somerset County (210)","Pennsylvania",0,4162,0
42111021800,"Somerset County (218)","Pennsylvania",0,3182,0
42111020200,"Somerset County (202)","Pennsylvania",7,4317,0.16
42111020500,"Somerset County (205)","Pennsylvania",0,2803,0
48167725400,"Galveston County (7254)","Texas",0,3921,0
48167720501,"Galveston County (7205.01)","Texas",0,4150,0
48167721800,"Galveston County (7218)","Texas",0,5890,0
48167720200,"Galveston County (7202)","Texas",14,5317,0.26
48167722001,"Galveston County (7220.01)","Texas",0,7149,0
48167724101,"Galveston County (7241.01)","Texas",0,1015,0
48167725100,"Galveston County (7251)","Texas",0,1831,0
48167725000,"Galveston County (7250)","Texas",27,2102,1.28
48167725200,"Galveston County (7252)","Texas",0,1785,0
31153010203,"Sarpy County (102.03)","Nebraska",89,6055,1.47
51179010405,"Stafford County (104.05)","Virginia",0,7140,0
51179010202,"Stafford County (102.02)","Virginia",80,7733,1.03
51179010108,"Stafford County (101.08)","Virginia",80,5696,1.4
51179010106,"Stafford County (101.06)","Virginia",9,4328,0.21
26109960100,"Menominee County (9601)","Michigan",6,3375,0.18
36047006500,"Kings County (65)","New York",0,6089,0
36047015300,"Kings County (153)","New York",30,2638,1.14
36047015500,"Kings County (155)","New York",19,3443,0.55
36047016300,"Kings County (163)","New York",40,4370,0.92
37027030400,"Caldwell County (304)","North Carolina",0,4188,0
37027031202,"Caldwell County (312.02)","North Carolina",0,4560,0
37027031100,"Caldwell County (311)","North Carolina",0,4357,0
42111021200,"Somerset County (212)","Pennsylvania",5,2722,0.18
33017081200,"Strafford County (812)","New Hampshire",46,5264,0.87
33017080203,"Strafford County (802.03)","New Hampshire",15,5172,0.29
33017084400,"Strafford County (844)","New Hampshire",0,4155,0
48167723600,"Galveston County (7236)","Texas",13,4993,0.26
27123030400,"Ramsey County (304)","Minnesota",45,6066,0.74
27123030300,"Ramsey County (303)","Minnesota",0,5733,0
27123032300,"Ramsey County (323)","Minnesota",0,4228,0
27123030602,"Ramsey County (306.02)","Minnesota",0,3987,0
27123031802,"Ramsey County (318.02)","Minnesota",118,3797,3.11
27123042402,"Ramsey County (424.02)","Minnesota",0,5721,0
27123042202,"Ramsey County (422.02)","Minnesota",0,5682,0
27123042302,"Ramsey County (423.02)","Minnesota",0,4968,0
27123037100,"Ramsey County (371)","Minnesota",0,5008,0
27123041400,"Ramsey County (414)","Minnesota",79,5337,1.48
27123030100,"Ramsey County (301)","Minnesota",17,4830,0.35
27123036400,"Ramsey County (364)","Minnesota",71,3707,1.92
27123036500,"Ramsey County (365)","Minnesota",138,4296,3.21
27123036700,"Ramsey County (367)","Minnesota",14,5418,0.26
37027031000,"Caldwell County (310)","North Carolina",0,2598,0
34007603303,"Camden County (6033.03)","New Jersey",11,3109,0.35
34007608302,"Camden County (6083.02)","New Jersey",0,5065,0
51540000502,"Charlottesville city (5.02)","Virginia",0,5210,0
51540000201,"Charlottesville city (2.01)","Virginia",32,2994,1.07
51540000700,"Charlottesville city (7)","Virginia",9,4505,0.2
37027030300,"Caldwell County (303)","North Carolina",0,4118,0
37027030500,"Caldwell County (305)","North Carolina",0,5104,0
33019975800,"Sullivan County (9758)","New Hampshire",0,4849,0
33019975902,"Sullivan County (9759.02)","New Hampshire",0,4257,0
33019975300,"Sullivan County (9753)","New Hampshire",0,3416,0
36081007900,"Queens County (79)","New York",37,2742,1.35
36081015700,"Queens County (157)","New York",7,1371,0.51
36081016300,"Queens County (163)","New York",0,3956,0
36081016600,"Queens County (166)","New York",0,4015,0
36081017800,"Queens County (178)","New York",37,2086,1.77
48167723800,"Galveston County (7238)","Texas",8,4289,0.19
48167722800,"Galveston County (7228)","Texas",0,2905,0
48167720302,"Galveston County (7203.02)","Texas",0,6852,0
31055004400,"Douglas County (44)","Nebraska",14,1313,1.07
31055004700,"Douglas County (47)","Nebraska",10,3018,0.33
31055004900,"Douglas County (49)","Nebraska",0,4794,0
27123041105,"Ramsey County (411.05)","Minnesota",0,5665,0
27123041500,"Ramsey County (415)","Minnesota",0,5685,0
27123042401,"Ramsey County (424.01)","Minnesota",0,6089,0
27123040502,"Ramsey County (405.02)","Minnesota",0,2605,0
27123042602,"Ramsey County (426.02)","Minnesota",31,2230,1.39
31053963600,"Dodge County (9636)","Nebraska",28,4742,0.59
31053963800,"Dodge County (9638)","Nebraska",19,4915,0.39
31043010300,"Dakota County (103)","Nebraska",9,4364,0.21
37077970702,"Granville County (9707.02)","North Carolina",0,2475,0
37077970300,"Granville County (9703)","North Carolina",0,3603,0
37077970200,"Granville County (9702)","North Carolina",0,4408,0
37077970101,"Granville County (9701.01)","North Carolina",0,4400,0
36081018200,"Queens County (182)","New York",0,2613,0
36081018300,"Queens County (183)","New York",393,5058,7.77
36081009600,"Queens County (96)","New York",0,3072,0
36081009900,"Queens County (99)","New York",0,0,0
36081010000,"Queens County (100)","New York",0,3082,0
36081010600,"Queens County (106)","New York",0,2785,0
36081011300,"Queens County (113)","New York",17,4445,0.38
36081011600,"Queens County (116)","New York",0,2226,0
36081012100,"Queens County (121)","New York",1,2141,0.05
36081013200,"Queens County (132)","New York",0,1960,0
36081013400,"Queens County (134)","New York",20,5802,0.34
36081014100,"Queens County (141)","New York",0,1613,0
36081014300,"Queens County (143)","New York",67,3853,1.74
36081015100,"Queens County (151)","New York",0,2769,0
36081015500,"Queens County (155)","New York",0,2119,0
37081015500,"Guilford County (155)","North Carolina",0,8072,0
29201780400,"Scott County (7804)","Missouri",0,4693,0
29201780600,"Scott County (7806)","Missouri",0,4086,0
51520020300,"Bristol city (203)","Virginia",0,2629,0
51520020400,"Bristol city (204)","Virginia",0,5446,0
34007608904,"Camden County (6089.04)","New Jersey",0,1944,0
34007601200,"Camden County (6012)","New Jersey",0,5985,0
34007601102,"Camden County (6011.02)","New Jersey",0,4908,0
34007608600,"Camden County (6086)","New Jersey",0,5410,0
34007607401,"Camden County (6074.01)","New Jersey",0,2608,0
34007608503,"Camden County (6085.03)","New Jersey",0,2624,0
34007603302,"Camden County (6033.02)","New Jersey",0,6159,0
34007609204,"Camden County (6092.04)","New Jersey",0,4133,0
34007605300,"Camden County (6053)","New Jersey",5,1780,0.28
34007609201,"Camden County (6092.01)","New Jersey",0,5454,0
34007608404,"Camden County (6084.04)","New Jersey",0,7096,0
05075470300,"Lawrence County (4703)","Arkansas",0,1828,0
51570830500,"Colonial Heights city (8305)","Virginia",28,5074,0.55
29029950500,"Camden County (9505)","Missouri",4,4021,0.1
37081016600,"Guilford County (166)","North Carolina",3,2112,0.14
37081016201,"Guilford County (162.01)","North Carolina",0,7197,0
37081010100,"Guilford County (101)","North Carolina",0,1763,0
42003456001,"Allegheny County (4560.01)","Pennsylvania",0,4653,0
42003192000,"Allegheny County (1920)","Pennsylvania",0,3212,0
42003472200,"Allegheny County (4722)","Pennsylvania",0,2196,0
42003486800,"Allegheny County (4868)","Pennsylvania",0,1610,0
42003486900,"Allegheny County (4869)","Pennsylvania",0,1392,0
42003490003,"Allegheny County (4900.03)","Pennsylvania",0,3735,0
38097970200,"Traill County (9702)","North Dakota",0,2577,0
06021010502,"Glenn County (105.02)","California",0,1212,0
42133021711,"York County (217.11)","Pennsylvania",6,3054,0.2
42133020921,"York County (209.21)","Pennsylvania",13,8130,0.16
34007607200,"Camden County (6072)","New Jersey",11,4715,0.23
34007608001,"Camden County (6080.01)","New Jersey",0,3442,0
34007605800,"Camden County (6058)","New Jersey",0,2901,0
34007603503,"Camden County (6035.03)","New Jersey",129,4869,2.65
37071031001,"Gaston County (310.01)","North Carolina",0,2826,0
37071033400,"Gaston County (334)","North Carolina",0,3451,0
34007600800,"Camden County (6008)","New Jersey",0,4739,0
37071032900,"Gaston County (329)","North Carolina",14,3644,0.38
34007601800,"Camden County (6018)","New Jersey",0,1037,0
34007601400,"Camden County (6014)","New Jersey",0,4292,0
29029950600,"Camden County (9506)","Missouri",0,4719,0
05079960300,"Lincoln County (9603)","Arkansas",0,2590,0
42003471000,"Allegheny County (4710)","Pennsylvania",0,1234,0
42003491101,"Allegheny County (4911.01)","Pennsylvania",0,7698,0
42003490004,"Allegheny County (4900.04)","Pennsylvania",0,5098,0
42003490002,"Allegheny County (4900.02)","Pennsylvania",0,4873,0
42003462100,"Allegheny County (4621)","Pennsylvania",0,2504,0
42003474202,"Allegheny County (4742.02)","Pennsylvania",27,5581,0.48
42003488300,"Allegheny County (4883)","Pennsylvania",0,1925,0
42003477300,"Allegheny County (4773)","Pennsylvania",0,6176,0
42003524000,"Allegheny County (5240)","Pennsylvania",0,2524,0
42003523800,"Allegheny County (5238)","Pennsylvania",1,4457,0.02
42133023721,"York County (237.21)","Pennsylvania",0,5958,0
42133023821,"York County (238.21)","Pennsylvania",38,6077,0.63
42133010120,"York County (101.20)","Pennsylvania",0,5250,0
42133010130,"York County (101.30)","Pennsylvania",0,4144,0
42133010510,"York County (105.10)","Pennsylvania",58,5870,0.99
42133021720,"York County (217.20)","Pennsylvania",0,4955,0
34007607702,"Camden County (6077.02)","New Jersey",0,5783,0
34007607600,"Camden County (6076)","New Jersey",0,2435,0
34007608205,"Camden County (6082.05)","New Jersey",0,4523,0
37071032100,"Gaston County (321)","North Carolina",0,2742,0
34007604300,"Camden County (6043)","New Jersey",20,3769,0.53
09110460204,"Capitol Planning Region (4602.04)","Connecticut",117,6016,1.94
09110460202,"Capitol Planning Region (4602.02)","Connecticut",0,4823,0
09110520201,"Capitol Planning Region (5202.01)","Connecticut",0,3779,0
09110520400,"Capitol Planning Region (5204)","Connecticut",135,7939,1.7
09110520501,"Capitol Planning Region (5205.01)","Connecticut",0,4513,0
37081012803,"Guilford County (128.03)","North Carolina",0,9375,0
37081012505,"Guilford County (125.05)","North Carolina",0,3926,0
37081012607,"Guilford County (126.07)","North Carolina",0,3027,0
37081012604,"Guilford County (126.04)","North Carolina",1,3998,0.03
37081014300,"Guilford County (143)","North Carolina",0,2887,0
37081014407,"Guilford County (144.07)","North Carolina",0,5594,0
37081011000,"Guilford County (110)","North Carolina",8,5287,0.15
37081011904,"Guilford County (119.04)","North Carolina",0,5481,0
42003523400,"Allegheny County (5234)","Pennsylvania",0,5055,0
42003521500,"Allegheny County (5215)","Pennsylvania",0,4188,0
42003521402,"Allegheny County (5214.02)","Pennsylvania",9,4046,0.22
42003525100,"Allegheny County (5251)","Pennsylvania",0,1930,0
42003473200,"Allegheny County (4732)","Pennsylvania",0,3228,0
42003473300,"Allegheny County (4733)","Pennsylvania",30,5809,0.52
42003474101,"Allegheny County (4741.01)","Pennsylvania",21,4342,0.48
42003484300,"Allegheny County (4843)","Pennsylvania",5,3191,0.16
42003180300,"Allegheny County (1803)","Pennsylvania",0,1837,0
20071958100,"Greeley County (9581)","Kansas",0,1304,0
05069000502,"Jefferson County (5.02)","Arkansas",0,2880,0
42133000500,"York County (5)","Pennsylvania",0,2708,0
05069001300,"Jefferson County (13)","Arkansas",0,1252,0
05069001502,"Jefferson County (15.02)","Arkansas",0,2993,0
05069001600,"Jefferson County (16)","Arkansas",0,2445,0
05069001903,"Jefferson County (19.03)","Arkansas",0,1801,0
42133020510,"York County (205.10)","Pennsylvania",0,4019,0
42133020910,"York County (209.10)","Pennsylvania",77,6121,1.26
09110520302,"Capitol Planning Region (5203.02)","Connecticut",0,4166,0
09110500900,"Capitol Planning Region (5009)","Connecticut",0,2326,0
09110501200,"Capitol Planning Region (5012)","Connecticut",0,2519,0
09110501700,"Capitol Planning Region (5017)","Connecticut",0,1742,0
09110496900,"Capitol Planning Region (4969)","Connecticut",16,6065,0.26
09110497000,"Capitol Planning Region (4970)","Connecticut",50,4268,1.17
09110497100,"Capitol Planning Region (4971)","Connecticut",0,3942,0
09110497500,"Capitol Planning Region (4975)","Connecticut",35,4074,0.86
